route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-091000_SIM10_584,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667840,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-092000_SIM10_581,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667841,SIM100095
SIM1C,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-116400_SIM1_562,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,38667853,SIM1C0110
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-095000_SIM10_583,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667843,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-103200_SIM10_589,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667849,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-084000_MISC_723,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667837,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-040800_SIM10_592,MIDTOWN via 23 ST via 6 AV,0,38667831,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-029800_SIM10_583,MIDTOWN via 23 ST via 6 AV,0,38667823,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-044000_SIM10_596,MIDTOWN via 23 ST via 6 AV,0,38667836,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-090000_SIM10_580,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667839,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-105000_SIM10_595,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667851,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-094000_SIM10_588,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667971,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-047200_SIM10_584,MIDTOWN via 23 ST via 6 AV,0,38668030,SIM100087
SIM1,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-044800_SIM10_581,SOHO HOUSTON ST via CHURCH ST,0,38667821,SIM10139
SIM1C,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-052200_MISC_733,MIDTOWN via CHURCH ST via 6 AV,0,38668093,SIM1C0104
SIM1,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-101900_MISC_723,ELTNGVLLE TRANS  CTR via HYLAN via RICH,1,38667837,SIM10149
SIM1,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-105100_MISC_737,ELTNGVLLE TRANS  CTR via HYLAN via RICH,1,38667838,SIM10149
