route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-094900_BX1_108,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475332,BX010107
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-103600_BX1_108,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475332,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-081100_BX2_220,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475360,BX010107
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-090000_BX1_118,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475318,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-097000_BX2_212,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475358,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-106500_BX2_230,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475365,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-116200_BX2_230,MOTT HAVEN 138 ST via CONCOURSE,1,38475365,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-124300_BX1_133,RIVERDALE 231 ST via CONCOURSE,0,38475365,BX010113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-083200_BX2_221,MOTT HAVEN 138 ST via CONCOURSE,1,38475359,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-093500_BX1_132,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475323,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-100900_BX2_228,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475321,BX010107
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-109800_BX1_133,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475341,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-086700_BX1_134,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475313,BX010107
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-095600_BX1_127,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475326,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-103900_BX2_226,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475351,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-112400_BX2_216,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475349,BX020127
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-088100_BX1_126,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475329,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-097100_BX1_138,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475363,BX020127
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-092600_BX1_119,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475316,BX010107
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-101400_BX1_128,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475352,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-109600_BX2_221,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475331,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-117800_BX2_222,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475333,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-125200_BX2_226,MOTT HAVEN 138 ST via CONCOURSE,1,38475364,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-132800_BX2_226,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475364,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-029400_BX2_201,MOTT HAVEN 138 ST via CONCOURSE,1,38475347,BX020117
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-035700_BX2_201,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475347,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-042300_BX2_212,MOTT HAVEN 138 ST via CONCOURSE,1,38475357,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-048900_BX1_119,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475332,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-058700_BX2_211,MOTT HAVEN 138 ST via CONCOURSE,1,38475356,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-067600_BX2_201,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475316,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-075700_BX2_201,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475316,BX010107
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-083600_BX1_115,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475333,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-091100_BX2_225,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475364,BX010107
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-099800_BX2_219,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475361,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-030900_BX1_105,MOTT HAVEN 138 ST via CONCOURSE,1,38475317,BX010104
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-037500_BX1_105,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475317,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-044700_BX1_123,MOTT HAVEN 138 ST via CONCOURSE,1,38475336,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-052300_BX1_124,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475337,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-061200_BX1_124,MOTT HAVEN 138 ST via CONCOURSE,1,38475337,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-070000_BX1_102,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475337,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-078200_BX2_217,MOTT HAVEN 138 ST via CONCOURSE,1,38475336,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-087500_BX1_117,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475338,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-097100_BX2_230,MOTT HAVEN 138 ST via CONCOURSE,1,38475365,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-106600_BX1_140,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475318,BX010114
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-032100_BX2_202,MOTT HAVEN 138 ST via CONCOURSE,1,38475348,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-039100_BX2_202,RIVERDALE 231 ST via CONCOURSE,0,38475348,BX010113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-047300_BX1_126,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475359,BX010107
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-054800_BX1_125,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475338,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-063500_BX2_215,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475318,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-070900_BX2_213,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475358,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-079900_BX2_212,MOTT HAVEN 138 ST via CONCOURSE,1,38475358,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-089200_BX2_220,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475360,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-099500_BX1_141,MOTT HAVEN 138 ST via CONCOURSE,1,38475360,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-108800_BX1_141,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475360,BX020127
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-032200_BX1_106,MOTT HAVEN 138 ST via CONCOURSE,1,38475318,BX010104
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-039300_BX1_106,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475318,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-046800_BX1_106,MOTT HAVEN 138 ST via CONCOURSE,1,38475318,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-055000_BX1_126,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475359,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-063800_BX2_220,MOTT HAVEN 138 ST via CONCOURSE,1,38475360,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-072700_BX1_132,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475339,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-081200_BX1_132,MOTT HAVEN 138 ST via CONCOURSE,1,38475339,BX020113
